timestamp,file_name,satisfied_clauses,total_clauses,all_satisfied,satisfied_at,finished_at,voltages,plot_file
2025-05-06 14:45:08,uf20-014.cnf,91,91,True,49.843,200.000,"{""x1"": 1.0000007962606523, ""x2"": 1.000000404166176, ""x3"": 1.0000013111550026, ""x4"": 1.000001137952354, ""x5"": 0.9994088580382204, ""x6"": 1.0000000023972029, ""x7"": -5.837002199517447e-07, ""x8"": -1.5273926283327853e-07, ""x9"": -2.1633553744782118e-07, ""x10"": 1.0000004731783496, ""x11"": 1.000000182065036, ""x12"": 1.0000014406517472, ""x13"": 1.0000022423897392, ""x14"": -3.4108128720104003e-07, ""x15"": -1.1638734249620674e-06, ""x16"": -4.3989518856530283e-07, ""x17"": -8.54336242921728e-08, ""x18"": 1.0000002427289445, ""x19"": 0.10127128787891951, ""x20"": -3.396983329301565e-07}",graphs/uf20-014.png
2025-05-06 14:45:37,uf20-015.cnf,91,91,True,46.963,200.000,"{""x1"": -3.0092443659816034e-07, ""x2"": -2.822839407138697e-07, ""x3"": -1.8481146618835262e-07, ""x4"": 0.4739926234677377, ""x5"": 1.0000006284499483, ""x6"": 1.000000879958449, ""x7"": 1.000000600423081, ""x8"": -2.726394753129414e-07, ""x9"": 1.0000006836200157, ""x10"": 1.0000002696533612, ""x11"": 1.0000002593761002, ""x12"": -1.813732728596492e-07, ""x13"": 1.0000001915285717, ""x14"": 1.0000003529460686, ""x15"": 1.0000000243747786, ""x16"": 1.0000012211322737, ""x17"": -1.429876172932421e-07, ""x18"": 1.0000006897714304, ""x19"": -2.742829777057422e-07, ""x20"": -7.940947760123828e-08}",graphs/uf20-015.png
2025-05-06 14:46:54,uf20-016.cnf,91,91,True,34.203,200.000,"{""x1"": -9.624675534069801e-08, ""x2"": 1.0000003421266377, ""x3"": -2.241408409503741e-07, ""x4"": 1.0000003164753941, ""x5"": -1.8716755336246225e-07, ""x6"": 1.000000132989311, ""x7"": -2.1629697515178162e-07, ""x8"": 1.0000000301108014, ""x9"": 1.0000002609204701, ""x10"": -2.677611078747027e-07, ""x11"": 1.000000327946751, ""x12"": 1.0000003216598967, ""x13"": 0.4748646078072178, ""x14"": 1.0000002933542615, ""x15"": 1.0000001957572182, ""x16"": -1.7388164735723947e-07, ""x17"": -3.5287712868621234e-07, ""x18"": 1.0000001459411625, ""x19"": -2.1110341011061913e-07, ""x20"": 1.0000000430001}",graphs/uf20-016.png
2025-05-06 14:48:13,uf20-017.cnf,91,91,True,41.823,200.000,"{""x1"": 1.0000000394675714, ""x2"": -5.648274583597567e-07, ""x3"": 1.0000002609404968, ""x4"": 1.0000000493023338, ""x5"": -1.7632115633720357e-07, ""x6"": -2.5285183513709157e-07, ""x7"": -3.378904571365379e-07, ""x8"": 1.000000430353129, ""x9"": 1.0000001034706485, ""x10"": 1.0000002154775376, ""x11"": 1.0000001869129638, ""x12"": 1.0000004327285013, ""x13"": -6.714470304534704e-07, ""x14"": -2.464426960223628e-07, ""x15"": 1.0000001937232625, ""x16"": 1.0000000900298678, ""x17"": 0.476819982780671, ""x18"": 1.0000005317743121, ""x19"": 1.0000002612086372, ""x20"": 1.000000173774344}",graphs/uf20-017.png
2025-05-06 14:49:00,uf20-018.cnf,91,91,True,54.773,200.000,"{""x1"": -1.4909057054687517e-06, ""x2"": 1.0000024125577196, ""x3"": 1.0000007694098891, ""x4"": -3.522498178422895e-07, ""x5"": 1.0000021758084403, ""x6"": -3.4222340342829247e-06, ""x7"": -2.8578595895189966e-06, ""x8"": 1.0000003256338224, ""x9"": 1.0000035738863147, ""x10"": -1.1375871510682795e-06, ""x11"": -6.640582270143644e-06, ""x12"": 1.0000001694796357, ""x13"": 1.0000034772599935, ""x14"": 1.0000027733580923, ""x15"": 1.000002684349571, ""x16"": 1.0000013940639012, ""x17"": -2.1231387851906472e-06, ""x18"": 1.000000219272427, ""x19"": 1.0000039304446144, ""x20"": 1.0000021932101961}",graphs/uf20-018.png
2025-05-06 14:50:17,uf20-019.cnf,91,91,True,42.123,200.000,"{""x1"": -2.3236842346246319e-07, ""x2"": -3.4137468936856993e-07, ""x3"": 1.0000000677055076, ""x4"": 1.000000368503369, ""x5"": 1.0000002114651447, ""x6"": -3.362090240074649e-07, ""x7"": -1.5518735478191645e-07, ""x8"": 1.0000002040696134, ""x9"": 0.6398715714566787, ""x10"": -2.729512526181946e-07, ""x11"": 1.0000002961456333, ""x12"": 1.000000137257036, ""x13"": 1.0000001850158082, ""x14"": 1.0000003330198801, ""x15"": -2.0444375577099108e-07, ""x16"": -4.3979186094969654e-07, ""x17"": -9.280568985891138e-08, ""x18"": 1.0000005519528972, ""x19"": 1.0000005257105054, ""x20"": -2.6208403768293345e-07}",graphs/uf20-019.png
2025-05-06 14:51:33,uf20-020.cnf,91,91,True,44.333,200.000,"{""x1"": 1.0000003872210368, ""x2"": 1.000000074753668, ""x3"": -6.210512829216975e-08, ""x4"": 1.000000184725758, ""x5"": -2.3472487222773848e-07, ""x6"": -1.938027909487098e-07, ""x7"": -5.474336790755173e-07, ""x8"": -5.152916955059912e-07, ""x9"": -6.475702939272469e-07, ""x10"": -5.694664118660615e-07, ""x11"": 1.000000279759944, ""x12"": -1.7401565211205994e-07, ""x13"": -3.0298313699463386e-07, ""x14"": -3.9278112629661337e-07, ""x15"": 1.0000006452851138, ""x16"": 0.5984021491702568, ""x17"": 1.000000194131841, ""x18"": 0.43489175781900863, ""x19"": -2.5230083849340847e-07, ""x20"": 1.0000002210112724}",graphs/uf20-020.png
2025-05-06 14:52:22,uf20-021.cnf,91,91,True,47.053,200.000,"{""x1"": 1.000000342569786, ""x2"": 1.0000010128584849, ""x3"": -1.5658027008130989e-07, ""x4"": -1.961194341866737e-07, ""x5"": 1.0000016092769537, ""x6"": 1.0000000828638607, ""x7"": 1.0000005336705786, ""x8"": -1.5825187748371392e-06, ""x9"": -1.917230430101742e-07, ""x10"": 1.0000006829403283, ""x11"": 1.0000001760177724, ""x12"": 1.0000000980164652, ""x13"": -8.166267726477237e-07, ""x14"": -1.660780078674518e-06, ""x15"": 1.0000001120363127, ""x16"": 1.000000645222584, ""x17"": -3.3728159171212624e-07, ""x18"": 1.0000001583105527, ""x19"": -1.878970414017123e-07, ""x20"": -1.596358460292734e-07}",graphs/uf20-021.png
2025-05-06 14:52:56,uf20-022.cnf,91,91,True,78.310,200.000,"{""x1"": -4.597294409304121e-05, ""x2"": 1.000014522716711, ""x3"": -9.847196240264994e-06, ""x4"": 1.000008851601947, ""x5"": -9.564400694803692e-06, ""x6"": -5.726077936498133e-05, ""x7"": 1.0000033971545645, ""x8"": -1.850358067938415e-05, ""x9"": 1.0000324925930946, ""x10"": -6.542128723110366e-06, ""x11"": 1.0000620530718711, ""x12"": 1.000031800197035, ""x13"": 1.000001784066431, ""x14"": -3.286360518683426e-06, ""x15"": -8.963008343790675e-06, ""x16"": 0.061214831786295394, ""x17"": -1.1130823311704948e-05, ""x18"": -1.95511229087415e-05, ""x19"": 1.0000290702850312, ""x20"": -5.124770794655302e-06}",graphs/uf20-022.png
2025-05-06 14:54:09,uf20-023.cnf,91,91,True,43.543,200.000,"{""x1"": -7.129343595892239e-07, ""x2"": -5.385968098776136e-07, ""x3"": 1.000000564662759, ""x4"": 1.000000290854643, ""x5"": -3.1973072352771714e-07, ""x6"": -3.735870121940361e-08, ""x7"": 1.0000003595861178, ""x8"": 1.0000003630466172, ""x9"": 0.21168671261178057, ""x10"": 1.000000192831362, ""x11"": -1.8716018586683057e-07, ""x12"": -2.1478965278792007e-07, ""x13"": -3.4105678355431455e-07, ""x14"": -2.3751095386384828e-07, ""x15"": -2.1358406002054642e-07, ""x16"": 1.000000089369382, ""x17"": 1.0000003366771177, ""x18"": -1.719393839396625e-07, ""x19"": -6.536966737793512e-07, ""x20"": -3.2020923616723195e-07}",graphs/uf20-023.png
2025-05-06 14:54:56,uf20-024.cnf,91,91,True,53.283,200.000,"{""x1"": -4.181282058768712e-06, ""x2"": -1.674348987160586e-07, ""x3"": 1.0000006400087442, ""x4"": -7.427960983108383e-06, ""x5"": -1.547214064621014e-07, ""x6"": 1.0000031614904852, ""x7"": -2.8965240300615627e-07, ""x8"": 1.0000016593022714, ""x9"": 1.0000001387111686, ""x10"": 1.0000019111850091, ""x11"": 1.000004002269188, ""x12"": -7.39521781032732e-07, ""x13"": 1.000005548568096, ""x14"": -5.455580462236655e-07, ""x15"": 1.000001401562657, ""x16"": 1.0000078717525391, ""x17"": 1.0000056106094193, ""x18"": 1.0000002627372022, ""x19"": 1.0000003936144906, ""x20"": 1.0000007840884761}",graphs/uf20-024.png
2025-05-06 14:55:30,uf20-025.cnf,91,91,True,76.814,200.000,"{""x1"": 1.0000551934486874, ""x2"": 1.0000261565857855, ""x3"": 1.0000171275427703, ""x4"": 1.0000340466757882, ""x5"": 1.0000449792397033, ""x6"": -3.1025544176840353e-06, ""x7"": 1.0000033804357675, ""x8"": -2.843212282670032e-06, ""x9"": 1.0000202109384089, ""x10"": 1.0000062939067196, ""x11"": 1.000035503273926, ""x12"": -1.2333116628547431e-06, ""x13"": -6.100067045296685e-05, ""x14"": 1.0000034256415002, ""x15"": 1.000025033004137, ""x16"": 1.0000157505474914, ""x17"": 1.0000108424231382, ""x18"": 1.0000129358293892, ""x19"": 1.0000095950632322, ""x20"": 1.0000027277666836}",graphs/uf20-025.png
2025-05-06 14:56:00,uf20-026.cnf,91,91,True,47.783,200.000,"{""x1"": 1.0000002841513824, ""x2"": 1.0000001637622125, ""x3"": 1.0000000000068707, ""x4"": 1.000000349743943, ""x5"": 1.0000002130247023, ""x6"": 1.0000006530871894, ""x7"": -3.027873051982356e-07, ""x8"": -2.3191263804800946e-07, ""x9"": 1.0000007814631804, ""x10"": 1.000000066770317, ""x11"": -1.805264115363165e-07, ""x12"": -2.2495999015920835e-07, ""x13"": -2.0753091658394144e-07, ""x14"": 1.0000002781378736, ""x15"": -6.061889884639429e-07, ""x16"": 1.0000002029119959, ""x17"": -8.465341101543182e-07, ""x18"": -7.510862462971426e-07, ""x19"": 1.0000005989039238, ""x20"": -2.7732495695130157e-07}",graphs/uf20-026.png
2025-05-06 14:57:18,uf20-027.cnf,91,91,True,49.923,200.000,"{""x1"": -1.4620852896009532e-07, ""x2"": -2.3808858248938643e-06, ""x3"": 0.24680226447035147, ""x4"": -3.6022603266652186e-08, ""x5"": -3.77436225583601e-07, ""x6"": 1.000000166398058, ""x7"": 1.0000002051684354, ""x8"": -1.7837250060273842e-07, ""x9"": 1.0000033159505657, ""x10"": 1.0000001320867455, ""x11"": 1.0000004413344168, ""x12"": 1.0000000775643665, ""x13"": -2.062605331480482e-07, ""x14"": -1.8287939199462963e-06, ""x15"": 1.0000001522046835, ""x16"": -3.8184237011823706e-08, ""x17"": -3.971871463153212e-07, ""x18"": -4.609536539820544e-07, ""x19"": 1.0000003521827172, ""x20"": -1.8712204728229481e-06}",graphs/uf20-027.png
2025-05-06 14:58:35,uf20-028.cnf,91,91,True,37.073,200.000,"{""x1"": 1.00000038521756, ""x2"": -1.5619977135294722e-07, ""x3"": -1.3510150599411812e-07, ""x4"": 1.000000505114945, ""x5"": 1.0000003215427151, ""x6"": -1.7290688316807712e-07, ""x7"": 1.0000005468228874, ""x8"": -2.5777189457532642e-08, ""x9"": 1.000000088487486, ""x10"": 1.0000002344831411, ""x11"": -4.869830784330842e-08, ""x12"": 0.44827877792284904, ""x13"": 1.0000001806047365, ""x14"": -1.924009591883705e-07, ""x15"": -3.20219091481951e-07, ""x16"": -2.481080983236244e-07, ""x17"": 0.4770511094717273, ""x18"": -1.7571245703349366e-07, ""x19"": -1.3668447523552898e-07, ""x20"": 1.0000003049125428}",graphs/uf20-028.png
2025-05-06 14:59:05,uf20-029.cnf,91,91,True,46.643,200.000,"{""x1"": -5.685927825137435e-07, ""x2"": -5.952167867096679e-07, ""x3"": -2.478240347754616e-07, ""x4"": -3.596089415370183e-07, ""x5"": -1.4405235372063975e-06, ""x6"": -3.031875435604725e-07, ""x7"": -4.275632291913118e-08, ""x8"": -2.402777690346961e-07, ""x9"": -1.6049661197965228e-06, ""x10"": -5.747993930477341e-07, ""x11"": -2.5213723922472814e-06, ""x12"": -1.8231726890379328e-07, ""x13"": -2.67542781668024e-07, ""x14"": -4.4189892438561945e-07, ""x15"": 1.0000001927547404, ""x16"": -9.063565375775855e-07, ""x17"": -3.905578816715232e-07, ""x18"": -2.50965975835871e-07, ""x19"": 1.000002171333623, ""x20"": 1.0000001489827923}",graphs/uf20-029.png
2025-05-06 15:00:22,uf20-030.cnf,91,91,True,36.513,200.000,"{""x1"": -1.4131657795846746e-07, ""x2"": 1.0000000873448287, ""x3"": 1.0000002290452, ""x4"": 1.0000002488187267, ""x5"": -2.084419727296581e-07, ""x6"": 1.000000089180373, ""x7"": 1.0000002080697081, ""x8"": 0.6028883762985456, ""x9"": 1.0000002636522902, ""x10"": -1.3021538914496184e-07, ""x11"": -1.0274665142712101e-07, ""x12"": -3.471427864127449e-07, ""x13"": 1.0000003535623276, ""x14"": 1.000000497818712, ""x15"": -1.3219223738252152e-07, ""x16"": 1.0000002203517289, ""x17"": 1.0000003577833672, ""x18"": 0.3929817431619233, ""x19"": -2.165134947119026e-07, ""x20"": 1.0000002341607572}",graphs/uf20-030.png
2025-05-06 15:00:53,uf20-031.cnf,91,91,True,55.613,200.000,"{""x1"": 1.000000264691778, ""x2"": 1.0000022964546729, ""x3"": 1.0000021393528165, ""x4"": -2.893802697911192e-06, ""x5"": -1.9750435481424635e-06, ""x6"": 1.0000055474416654, ""x7"": -3.5843002684471752e-06, ""x8"": 1.000000893965137, ""x9"": 1.0000018528994303, ""x10"": 1.0000033399179287, ""x11"": 1.0000021844721292, ""x12"": -3.5662549464104128e-06, ""x13"": -9.008987176130288e-07, ""x14"": -2.0858427680288934e-08, ""x15"": -4.552949462748937e-08, ""x16"": 1.0000001292297152, ""x17"": 1.0000016805227445, ""x18"": -2.973466386151854e-06, ""x19"": -5.340923578729027e-06, ""x20"": -2.024740313119636e-06}",graphs/uf20-031.png
2025-05-06 15:01:24,uf20-032.cnf,91,91,True,62.891,200.000,"{""x1"": 1.0000021827857326, ""x2"": 1.0000023376553475, ""x3"": -3.9828992708118e-06, ""x4"": 1.00000541910329, ""x5"": 1.0000042739072812, ""x6"": -3.23092023307393e-06, ""x7"": -6.672013227975529e-06, ""x8"": 1.0000063886056525, ""x9"": -1.6379805406930053e-06, ""x10"": -1.464604790672692e-07, ""x11"": -2.8334740945727064e-06, ""x12"": -2.0802690310899534e-06, ""x13"": 1.0000106490831646, ""x14"": 1.0000079792430274, ""x15"": -1.7112977821232938e-05, ""x16"": -5.853792293876071e-06, ""x17"": 1.0000007706741532, ""x18"": -4.575542101641353e-06, ""x19"": -2.025968722471228e-06, ""x20"": 1.0000000729790683}",graphs/uf20-032.png
2025-05-06 15:02:41,uf20-033.cnf,91,91,True,34.673,200.000,"{""x1"": -2.2720327867948348e-07, ""x2"": -2.4327679998255036e-07, ""x3"": -3.595654105817493e-07, ""x4"": 1.000000472760854, ""x5"": -2.4085029542002813e-07, ""x6"": -3.6986231881244896e-07, ""x7"": 1.0000003105495094, ""x8"": -8.641709059282206e-08, ""x9"": -2.251663772385933e-07, ""x10"": 1.0000003445543146, ""x11"": 1.0000001977649065, ""x12"": -2.7695994574226114e-07, ""x13"": 0.3555860592559297, ""x14"": 0.3002692182194161, ""x15"": 1.000000068843865, ""x16"": 0.8227496193663615, ""x17"": -1.0116293370257582e-07, ""x18"": -5.997649010091964e-07, ""x19"": -2.725843979299615e-07, ""x20"": -3.7528953856208893e-07}",graphs/uf20-033.png
2025-05-06 15:03:58,uf20-034.cnf,91,91,True,43.873,200.000,"{""x1"": 1.000000302776114, ""x2"": 1.0000000722776619, ""x3"": -3.316154231957081e-07, ""x4"": -2.2910738881024717e-07, ""x5"": -2.0338789720271996e-07, ""x6"": -9.422544990495555e-08, ""x7"": -6.54340532442953e-07, ""x8"": -8.811272636917121e-07, ""x9"": 1.000000169254562, ""x10"": 1.0000004920399395, ""x11"": 0.6540120051051925, ""x12"": 1.0000003738442815, ""x13"": 1.0000001392579254, ""x14"": -2.26288009504418e-07, ""x15"": 1.0000001280147952, ""x16"": 1.0000004041655826, ""x17"": 1.0000001306514936, ""x18"": -1.5902297751165486e-07, ""x19"": 1.0000001913236434, ""x20"": -2.0102979979697296e-07}",graphs/uf20-034.png
2025-05-06 15:04:30,uf20-035.cnf,91,91,True,63.077,200.000,"{""x1"": -1.254912585543196e-05, ""x2"": -3.699988750748754e-06, ""x3"": -1.0162672814049257e-05, ""x4"": -1.27672648138923e-05, ""x5"": 1.0000083125425296, ""x6"": 1.000003194095735, ""x7"": 1.0000055923607685, ""x8"": -4.943809935661841e-06, ""x9"": 1.0000037679454454, ""x10"": -2.0698963871203764e-07, ""x11"": -5.162148988825812e-06, ""x12"": 1.0000192175439138, ""x13"": -2.6744154969342876e-06, ""x14"": -3.730255642327899e-06, ""x15"": -4.325900122563879e-06, ""x16"": 1.0000107398919047, ""x17"": -1.6263503132905184e-05, ""x18"": -9.859876792912486e-06, ""x19"": 1.0000030019397104, ""x20"": -1.551592958588417e-06}",graphs/uf20-035.png
